SN,open,high,low,close,change,pct_change,turnover,date
4439,209.23,209.23,209.23,209.23,0,0,0,28/04/2003
4440,209.69,209.69,209.69,209.69,0,0,0,25/04/2003
4441,208.97,208.97,208.97,208.97,0,0,0,24/04/2003
4442,209.49,209.49,209.49,209.49,0,0,0,23/04/2003
4443,209.43,209.43,209.43,209.43,0,0,0,22/04/2003
4444,210.32,210.32,210.32,210.32,0,0,0,21/04/2003
4445,211.41,211.41,211.41,211.41,0,0,0,18/04/2003
4446,211.37,211.37,211.37,211.37,0,0,0,17/04/2003
4447,211.99,211.99,211.99,211.99,0,0,0,16/04/2003
4448,213.68,213.68,213.68,213.68,0,0,0,15/04/2003
4449,214.08,214.08,214.08,214.08,0,0,0,10/04/2003
4450,213.91,213.91,213.91,213.91,0,0,0,09/04/2003
4451,214.86,214.86,214.86,214.86,0,0,0,08/04/2003
4452,215.39,215.39,215.39,215.39,0,0,0,07/04/2003
4453,216.22,216.22,216.22,216.22,0,0,0,04/04/2003
4454,216.36,216.36,216.36,216.36,0,0,0,03/04/2003
4455,216.69,216.69,216.69,216.69,0,0,0,02/04/2003
4456,216.71,216.71,216.71,216.71,0,0,0,01/04/2003
4457,214.84,214.84,214.84,214.84,0,0,0,31/03/2003
4458,212.36,212.36,212.36,212.36,0,0,0,28/03/2003
4459,212.76,212.76,212.76,212.76,0,0,0,27/03/2003
4460,213.87,213.87,213.87,213.87,0,0,0,26/03/2003
4461,216.72,216.72,216.72,216.72,0,0,0,25/03/2003
4462,217.39,217.39,217.39,217.39,0,0,0,24/03/2003
4463,217.32,217.32,217.32,217.32,0,0,0,21/03/2003
4464,214.09,214.09,214.09,214.09,0,0,0,20/03/2003
4465,212.68,212.68,212.68,212.68,0,0,0,19/03/2003
4466,210.1,210.1,210.1,210.1,0,0,0,18/03/2003
4467,209.66,209.66,209.66,209.66,0,0,0,14/03/2003
4468,207.24,207.24,207.24,207.24,0,0,0,13/03/2003
4469,207.18,207.18,207.18,207.18,0,0,0,12/03/2003
4470,207.15,207.15,207.15,207.15,0,0,0,11/03/2003
4471,207.2,207.2,207.2,207.2,0,0,0,10/03/2003
4472,207.23,207.23,207.23,207.23,0,0,0,07/03/2003
4473,208.29,208.29,208.29,208.29,0,0,0,06/03/2003
4474,208.54,208.54,208.54,208.54,0,0,0,05/03/2003
4475,208.54,208.54,208.54,208.54,0,0,0,04/03/2003
4476,209.19,209.19,209.19,209.19,0,0,0,03/03/2003
4477,209.26,209.26,209.26,209.26,0,0,0,28/02/2003
4478,209.37,209.37,209.37,209.37,0,0,0,27/02/2003
4479,210.59,210.59,210.59,210.59,0,0,0,26/02/2003
4480,211.53,211.53,211.53,211.53,0,0,0,25/02/2003
4481,211.99,211.99,211.99,211.99,0,0,0,24/02/2003
4482,211.04,211.04,211.04,211.04,0,0,0,21/02/2003
4483,211.3,211.3,211.3,211.3,0,0,0,20/02/2003
4484,211.9,211.9,211.9,211.9,0,0,0,18/02/2003
4485,211.28,211.28,211.28,211.28,0,0,0,17/02/2003
4486,211.21,211.21,211.21,211.21,0,0,0,14/02/2003
4487,211.52,211.52,211.52,211.52,0,0,0,13/02/2003
4488,213.31,213.31,213.31,213.31,0,0,0,12/02/2003
4489,213.78,213.78,213.78,213.78,0,0,0,11/02/2003
4490,215.18,215.18,215.18,215.18,0,0,0,10/02/2003
4491,217.14,217.14,217.14,217.14,0,0,0,07/02/2003
4492,220.59,220.59,220.59,220.59,0,0,0,06/02/2003
4493,227.4,227.4,227.4,227.4,0,0,0,05/02/2003
4494,225.96,225.96,225.96,225.96,0,0,0,04/02/2003
4495,213.3,213.3,213.3,213.3,0,0,0,03/02/2003
4496,203.54,203.54,203.54,203.54,0,0,0,31/01/2003
4497,199.78,199.78,199.78,199.78,0,0,0,29/01/2003
4498,199.52,199.52,199.52,199.52,0,0,0,28/01/2003
4499,199.03,199.03,199.03,199.03,0,0,0,27/01/2003
4500,198.44,198.44,198.44,198.44,0,0,0,24/01/2003
4501,198.7,198.7,198.7,198.7,0,0,0,23/01/2003
4502,198.55,198.55,198.55,198.55,0,0,0,22/01/2003
4503,198.51,198.51,198.51,198.51,0,0,0,21/01/2003
4504,199.28,199.28,199.28,199.28,0,0,0,20/01/2003
4505,202.07,202.07,202.07,202.07,0,0,0,17/01/2003
4506,201.64,201.64,201.64,201.64,0,0,0,16/01/2003
4507,201.44,201.44,201.44,201.44,0,0,0,15/01/2003
4508,200.8,200.8,200.8,200.8,0,0,0,14/01/2003
4509,200.82,200.82,200.82,200.82,0,0,0,13/01/2003
4510,200.98,200.98,200.98,200.98,0,0,0,10/01/2003
4511,202.35,202.35,202.35,202.35,0,0,0,08/01/2003
4512,202.37,202.37,202.37,202.37,0,0,0,07/01/2003
4513,203.03,203.03,203.03,203.03,0,0,0,06/01/2003
4514,203.81,203.81,203.81,203.81,0,0,0,03/01/2003
4515,203.61,203.61,203.61,203.61,0,0,0,02/01/2003
4516,204.1,204.1,204.1,204.1,0,0,0,01/01/2003
4517,204.77,204.77,204.77,204.77,0,0,0,30/12/2002
4518,204.53,204.53,204.53,204.53,0,0,0,27/12/2002
4519,204.34,204.34,204.34,204.34,0,0,0,26/12/2002
4520,206.62,206.62,206.62,206.62,0,0,0,25/12/2002
4521,206.8,206.8,206.8,206.8,0,0,0,24/12/2002
4522,206.43,206.43,206.43,206.43,0,0,0,23/12/2002
4523,206.57,206.57,206.57,206.57,0,0,0,20/12/2002
4524,207.35,207.35,207.35,207.35,0,0,0,19/12/2002
4525,208.08,208.08,208.08,208.08,0,0,0,18/12/2002
4526,214.34,214.34,214.34,214.34,0,0,0,17/12/2002
4527,214.27,214.27,214.27,214.27,0,0,0,16/12/2002
4528,214.57,214.57,214.57,214.57,0,0,0,13/12/2002
4529,214.97,214.97,214.97,214.97,0,0,0,12/12/2002
4530,215.87,215.87,215.87,215.87,0,0,0,11/12/2002
4531,215.97,215.97,215.97,215.97,0,0,0,10/12/2002
4532,216.29,216.29,216.29,216.29,0,0,0,09/12/2002
4533,216.79,216.79,216.79,216.79,0,0,0,06/12/2002
4534,217.2,217.2,217.2,217.2,0,0,0,05/12/2002
4535,216.75,216.75,216.75,216.75,0,0,0,04/12/2002
4536,216.26,216.26,216.26,216.26,0,0,0,03/12/2002
4537,216.98,216.98,216.98,216.98,0,0,0,02/12/2002
4538,217.44,217.44,217.44,217.44,0,0,0,28/11/2002
4539,217.31,217.31,217.31,217.31,0,0,0,27/11/2002
4540,217.11,217.11,217.11,217.11,0,0,0,26/11/2002
4541,217.1,217.1,217.1,217.1,0,0,0,25/11/2002
4542,217.36,217.36,217.36,217.36,0,0,0,22/11/2002
4543,219.25,219.25,219.25,219.25,0,0,0,21/11/2002
4544,220.43,220.43,220.43,220.43,0,0,0,20/11/2002
4545,220.37,220.37,220.37,220.37,0,0,0,19/11/2002
4546,220.59,220.59,220.59,220.59,0,0,0,18/11/2002
4547,220.73,220.73,220.73,220.73,0,0,0,15/11/2002
4548,221.57,221.57,221.57,221.57,0,0,0,14/11/2002
4549,222.49,222.49,222.49,222.49,0,0,0,13/11/2002
4550,222.67,222.67,222.67,222.67,0,0,0,12/11/2002
4551,222.97,222.97,222.97,222.97,0,0,0,11/11/2002
4552,223.94,223.94,223.94,223.94,0,0,0,08/11/2002
4553,224.29,224.29,224.29,224.29,0,0,0,07/11/2002
4554,225.65,225.65,225.65,225.65,0,0,0,01/11/2002
4555,225.4,225.4,225.4,225.4,0,0,0,31/10/2002
4556,224.33,224.33,224.33,224.33,0,0,0,30/10/2002
4557,223.11,223.11,223.11,223.11,0,0,0,29/10/2002
4558,220.97,220.97,220.97,220.97,0,0,0,28/10/2002
4559,220.78,220.78,220.78,220.78,0,0,0,25/10/2002
4560,221.08,221.08,221.08,221.08,0,0,0,24/10/2002
4561,220.03,220.03,220.03,220.03,0,0,0,23/10/2002
4562,219.69,219.69,219.69,219.69,0,0,0,22/10/2002
4563,219.16,219.16,219.16,219.16,0,0,0,21/10/2002
4564,219.26,219.26,219.26,219.26,0,0,0,11/10/2002
4565,219.33,219.33,219.33,219.33,0,0,0,10/10/2002
4566,218.88,218.88,218.88,218.88,0,0,0,09/10/2002
4567,218.76,218.76,218.76,218.76,0,0,0,08/10/2002
4568,217.9,217.9,217.9,217.9,0,0,0,04/10/2002
4569,218.03,218.03,218.03,218.03,0,0,0,03/10/2002
4570,217.11,217.11,217.11,217.11,0,0,0,02/10/2002
4571,217.13,217.13,217.13,217.13,0,0,0,01/10/2002
4572,217.53,217.53,217.53,217.53,0,0,0,30/09/2002
4573,218.19,218.19,218.19,218.19,0,0,0,27/09/2002
4574,218.22,218.22,218.22,218.22,0,0,0,26/09/2002
4575,218.48,218.48,218.48,218.48,0,0,0,25/09/2002
4576,219.97,219.97,219.97,219.97,0,0,0,24/09/2002
4577,222.12,222.12,222.12,222.12,0,0,0,23/09/2002
4578,223.14,223.14,223.14,223.14,0,0,0,19/09/2002
4579,222.77,222.77,222.77,222.77,0,0,0,18/09/2002
4580,222.87,222.87,222.87,222.87,0,0,0,17/09/2002
4581,222.98,222.98,222.98,222.98,0,0,0,16/09/2002
4582,223.03,223.03,223.03,223.03,0,0,0,13/09/2002
4583,223.79,223.79,223.79,223.79,0,0,0,12/09/2002
4584,223.87,223.87,223.87,223.87,0,0,0,11/09/2002
4585,223.71,223.71,223.71,223.71,0,0,0,10/09/2002
4586,223.92,223.92,223.92,223.92,0,0,0,09/09/2002
4587,224.54,224.54,224.54,224.54,0,0,0,06/09/2002
4588,224.86,224.86,224.86,224.86,0,0,0,05/09/2002
4589,225.59,225.59,225.59,225.59,0,0,0,04/09/2002
4590,225.3,225.3,225.3,225.3,0,0,0,03/09/2002
4591,225.38,225.38,225.38,225.38,0,0,0,02/09/2002
4592,227.36,227.36,227.36,227.36,0,0,0,29/08/2002
4593,228.54,228.54,228.54,228.54,0,0,0,28/08/2002
4594,228.96,228.96,228.96,228.96,0,0,0,27/08/2002
4595,230.01,230.01,230.01,230.01,0,0,0,26/08/2002
4596,229.88,229.88,229.88,229.88,0,0,0,23/08/2002
4597,229.02,229.02,229.02,229.02,0,0,0,22/08/2002
4598,228.4,228.4,228.4,228.4,0,0,0,21/08/2002
4599,227.58,227.58,227.58,227.58,0,0,0,20/08/2002
4600,226.37,226.37,226.37,226.37,0,0,0,19/08/2002
4601,226.59,226.59,226.59,226.59,0,0,0,16/08/2002
4602,226.02,226.02,226.02,226.02,0,0,0,15/08/2002
4603,225.39,225.39,225.39,225.39,0,0,0,14/08/2002
4604,224.32,224.32,224.32,224.32,0,0,0,13/08/2002
4605,223.77,223.77,223.77,223.77,0,0,0,12/08/2002
4606,224.03,224.03,224.03,224.03,0,0,0,09/08/2002
4607,223.68,223.68,223.68,223.68,0,0,0,08/08/2002
4608,223.63,223.63,223.63,223.63,0,0,0,07/08/2002
4609,223.84,223.84,223.84,223.84,0,0,0,06/08/2002
4610,223.84,223.84,223.84,223.84,0,0,0,05/08/2002
4611,224.52,224.52,224.52,224.52,0,0,0,02/08/2002
4612,223.86,223.86,223.86,223.86,0,0,0,01/08/2002
4613,224.57,224.57,224.57,224.57,0,0,0,30/07/2002
4614,224.65,224.65,224.65,224.65,0,0,0,29/07/2002
4615,224.47,224.47,224.47,224.47,0,0,0,26/07/2002
4616,224.17,224.17,224.17,224.17,0,0,0,25/07/2002
4617,221.75,221.75,221.75,221.75,0,0,0,24/07/2002
4618,221.49,221.49,221.49,221.49,0,0,0,23/07/2002
4619,221.65,221.65,221.65,221.65,0,0,0,22/07/2002
4620,222,222,222,222,0,0,0,19/07/2002
4621,222.06,222.06,222.06,222.06,0,0,0,17/07/2002
4622,227.54,227.54,227.54,227.54,0,0,0,16/07/2002
4623,223.76,223.76,223.76,223.76,0,0,0,15/07/2002
4624,222.86,222.86,222.86,222.86,0,0,0,12/07/2002
4625,223.67,223.67,223.67,223.67,0,0,0,11/07/2002
4626,224.84,224.84,224.84,224.84,0,0,0,10/07/2002
4627,226.23,226.23,226.23,226.23,0,0,0,08/07/2002
4628,226.48,226.48,226.48,226.48,0,0,0,05/07/2002
4629,227.16,227.16,227.16,227.16,0,0,0,04/07/2002
4630,228.27,228.27,228.27,228.27,0,0,0,03/07/2002
4631,219.18,219.18,219.18,219.18,0,0,0,02/07/2002
4632,229.2,229.2,229.2,229.2,0,0,0,01/07/2002
4633,229.17,229.17,229.17,229.17,0,0,0,27/06/2002
4634,229.36,229.36,229.36,229.36,0,0,0,26/06/2002
4635,229.33,229.33,229.33,229.33,0,0,0,25/06/2002
4636,229.1,229.1,229.1,229.1,0,0,0,24/06/2002
4637,227.67,227.67,227.67,227.67,0,0,0,21/06/2002
4638,227.24,227.24,227.24,227.24,0,0,0,19/06/2002
4639,226.83,226.83,226.83,226.83,0,0,0,18/06/2002
4640,225.29,225.29,225.29,225.29,0,0,0,17/06/2002
4641,226.04,226.04,226.04,226.04,0,0,0,14/06/2002
4642,228.26,228.26,228.26,228.26,0,0,0,13/06/2002
4643,230.69,230.69,230.69,230.69,0,0,0,12/06/2002
4644,231.34,231.34,231.34,231.34,0,0,0,11/06/2002
4645,231.45,231.45,231.45,231.45,0,0,0,10/06/2002
4646,231.17,231.17,231.17,231.17,0,0,0,07/06/2002
4647,231.83,231.83,231.83,231.83,0,0,0,06/06/2002
4648,232.79,232.79,232.79,232.79,0,0,0,05/06/2002
4649,232.59,232.59,232.59,232.59,0,0,0,04/06/2002
4650,232.31,232.31,232.31,232.31,0,0,0,03/06/2002
4651,233.28,233.28,233.28,233.28,0,0,0,31/05/2002
4652,233.89,233.89,233.89,233.89,0,0,0,30/05/2002
4653,234.25,234.25,234.25,234.25,0,0,0,29/05/2002
4654,233.47,233.47,233.47,233.47,0,0,0,28/05/2002
4655,234.05,234.05,234.05,234.05,0,0,0,27/05/2002
4656,238.19,238.19,238.19,238.19,0,0,0,24/05/2002
4657,235.88,235.88,235.88,235.88,0,0,0,23/05/2002
4658,241.45,241.45,241.45,241.45,0,0,0,22/05/2002
4659,241.08,241.08,241.08,241.08,0,0,0,21/05/2002
4660,239.9,239.9,239.9,239.9,0,0,0,20/05/2002
4661,239.54,239.54,239.54,239.54,0,0,0,17/05/2002
4662,237.62,237.62,237.62,237.62,0,0,0,16/05/2002
4663,238.42,238.42,238.42,238.42,0,0,0,15/05/2002
4664,239.09,239.09,239.09,239.09,0,0,0,14/05/2002
4665,238.65,238.65,238.65,238.65,0,0,0,13/05/2002
4666,240.46,240.46,240.46,240.46,0,0,0,10/05/2002
4667,234.72,234.72,234.72,234.72,0,0,0,09/05/2002
4668,243.63,243.63,243.63,243.63,0,0,0,08/05/2002
4669,240.04,240.04,240.04,240.04,0,0,0,07/05/2002
4670,230.77,230.77,230.77,230.77,0,0,0,06/05/2002
4671,224.69,224.69,224.69,224.69,0,0,0,03/05/2002
4672,221.73,221.73,221.73,221.73,0,0,0,02/05/2002
4673,221.43,221.43,221.43,221.43,0,0,0,01/05/2002
4674,220.17,220.17,220.17,220.17,0,0,0,30/04/2002
4675,219.51,219.51,219.51,219.51,0,0,0,29/04/2002
4676,218.55,218.55,218.55,218.55,0,0,0,26/04/2002
4677,218.09,218.09,218.09,218.09,0,0,0,25/04/2002
4678,216.83,216.83,216.83,216.83,0,0,0,24/04/2002
4679,215.45,215.45,215.45,215.45,0,0,0,23/04/2002
4680,215.1,215.1,215.1,215.1,0,0,0,22/04/2002
4681,217.14,217.14,217.14,217.14,0,0,0,19/04/2002
4682,216.94,216.94,216.94,216.94,0,0,0,18/04/2002
4683,216.36,216.36,216.36,216.36,0,0,0,17/04/2002
4684,215.15,215.15,215.15,215.15,0,0,0,16/04/2002
4685,214.94,214.94,214.94,214.94,0,0,0,15/04/2002
4686,216.21,216.21,216.21,216.21,0,0,0,12/04/2002
4687,219.14,219.14,219.14,219.14,0,0,0,11/04/2002
4688,217.45,217.45,217.45,217.45,0,0,0,10/04/2002
4689,214.55,214.55,214.55,214.55,0,0,0,09/04/2002
4690,212.66,212.66,212.66,212.66,0,0,0,08/04/2002
4691,208.92,208.92,208.92,208.92,0,0,0,05/04/2002
4692,208.93,208.93,208.93,208.93,0,0,0,04/04/2002
4693,211.11,211.11,211.11,211.11,0,0,0,03/04/2002
4694,209.7,209.7,209.7,209.7,0,0,0,02/04/2002
4695,201.06,201.06,201.06,201.06,0,0,0,01/04/2002
4696,198.81,198.81,198.81,198.81,0,0,0,29/03/2002
4697,205.52,205.52,205.52,205.52,0,0,0,27/03/2002
4698,213.71,213.71,213.71,213.71,0,0,0,26/03/2002
4699,213.74,213.74,213.74,213.74,0,0,0,25/03/2002
4700,209.67,209.67,209.67,209.67,0,0,0,22/03/2002
4701,204.28,204.28,204.28,204.28,0,0,0,21/03/2002
4702,200.18,200.18,200.18,200.18,0,0,0,20/03/2002
4703,192.71,192.71,192.71,192.71,0,0,0,19/03/2002
4704,186.94,186.94,186.94,186.94,0,0,0,18/03/2002
4705,186.22,186.22,186.22,186.22,0,0,0,15/03/2002
4706,187.88,187.88,187.88,187.88,0,0,0,14/03/2002
4707,193.83,193.83,193.83,193.83,0,0,0,13/03/2002
4708,195.46,195.46,195.46,195.46,0,0,0,11/03/2002
4709,198.37,198.37,198.37,198.37,0,0,0,08/03/2002
4710,204.79,204.79,204.79,204.79,0,0,0,07/03/2002
4711,208.53,208.53,208.53,208.53,0,0,0,06/03/2002
4712,211.76,211.76,211.76,211.76,0,0,0,05/03/2002
4713,215.89,215.89,215.89,215.89,0,0,0,04/03/2002
4714,218.59,218.59,218.59,218.59,0,0,0,01/03/2002
4715,220.28,220.28,220.28,220.28,0,0,0,28/02/2002
4716,222.45,222.45,222.45,222.45,0,0,0,27/02/2002
4717,223.46,223.46,223.46,223.46,0,0,0,26/02/2002
4718,225.11,225.11,225.11,225.11,0,0,0,25/02/2002
4719,226.03,226.03,226.03,226.03,0,0,0,22/02/2002
4720,228.75,228.75,228.75,228.75,0,0,0,21/02/2002
4721,230.5,230.5,230.5,230.5,0,0,0,20/02/2002
4722,233.75,233.75,233.75,233.75,0,0,0,18/02/2002
4723,234.97,234.97,234.97,234.97,0,0,0,15/02/2002
4724,234.82,234.82,234.82,234.82,0,0,0,14/02/2002
4725,236.6,236.6,236.6,236.6,0,0,0,13/02/2002
4726,236.01,236.01,236.01,236.01,0,0,0,12/02/2002
4727,236.06,236.06,236.06,236.06,0,0,0,11/02/2002
4728,236.42,236.42,236.42,236.42,0,0,0,08/02/2002
4729,240.41,240.41,240.41,240.41,0,0,0,07/02/2002
4730,245.4,245.4,245.4,245.4,0,0,0,06/02/2002
4731,247.15,247.15,247.15,247.15,0,0,0,05/02/2002
4732,248.72,248.72,248.72,248.72,0,0,0,04/02/2002
4733,251.41,251.41,251.41,251.41,0,0,0,01/02/2002
4734,251.96,251.96,251.96,251.96,0,0,0,31/01/2002
4735,252.73,252.73,252.73,252.73,0,0,0,30/01/2002
4736,252.83,252.83,252.83,252.83,0,0,0,28/01/2002
4737,256.96,256.96,256.96,256.96,0,0,0,25/01/2002
4738,253.2,253.2,253.2,253.2,0,0,0,24/01/2002
4739,255.04,255.04,255.04,255.04,0,0,0,23/01/2002
4740,255.91,255.91,255.91,255.91,0,0,0,22/01/2002
4741,257.73,257.73,257.73,257.73,0,0,0,21/01/2002
4742,259.75,259.75,259.75,259.75,0,0,0,18/01/2002
4743,260.65,260.65,260.65,260.65,0,0,0,17/01/2002
4744,262.88,262.88,262.88,262.88,0,0,0,16/01/2002
4745,261.44,261.44,261.44,261.44,0,0,0,15/01/2002
4746,258.91,258.91,258.91,258.91,0,0,0,14/01/2002
4747,255.92,255.92,255.92,255.92,0,0,0,10/01/2002
4748,262.2,262.2,262.2,262.2,0,0,0,09/01/2002
4749,261.56,261.56,261.56,261.56,0,0,0,08/01/2002
4750,260.67,260.67,260.67,260.67,0,0,0,07/01/2002
4751,261.08,261.08,261.08,261.08,0,0,0,03/01/2002
4752,263.09,263.09,263.09,263.09,0,0,0,02/01/2002
4753,266.28,266.28,266.28,266.28,0,0,0,01/01/2002
4754,269.75,269.75,269.75,269.75,0,0,0,31/12/2001
4755,271.43,271.43,271.43,271.43,0,0,0,28/12/2001
4756,273.2,273.2,273.2,273.2,0,0,0,27/12/2001
4757,274.36,274.36,274.36,274.36,0,0,0,26/12/2001
4758,278.21,278.21,278.21,278.21,0,0,0,25/12/2001
4759,277.84,277.84,277.84,277.84,0,0,0,24/12/2001
4760,280.05,280.05,280.05,280.05,0,0,0,21/12/2001
4761,280.62,280.62,280.62,280.62,0,0,0,20/12/2001
4762,282.8,282.8,282.8,282.8,0,0,0,19/12/2001
4763,283.75,283.75,283.75,283.75,0,0,0,18/12/2001
4764,283.33,283.33,283.33,283.33,0,0,0,17/12/2001
4765,284.48,284.48,284.48,284.48,0,0,0,14/12/2001
4766,286.9,286.9,286.9,286.9,0,0,0,13/12/2001
4767,287.42,287.42,287.42,287.42,0,0,0,12/12/2001
4768,287.42,287.42,287.42,287.42,0,0,0,11/12/2001
4769,290.49,290.49,290.49,290.49,0,0,0,10/12/2001
4770,290.57,290.57,290.57,290.57,0,0,0,07/12/2001
4771,288.97,288.97,288.97,288.97,0,0,0,06/12/2001
4772,287.78,287.78,287.78,287.78,0,0,0,05/12/2001
4773,287.26,287.26,287.26,287.26,0,0,0,04/12/2001
4774,288.72,288.72,288.72,288.72,0,0,0,03/12/2001
4775,287.7,287.7,287.7,287.7,0,0,0,30/11/2001
4776,287.63,287.63,287.63,287.63,0,0,0,29/11/2001
4777,288.83,288.83,288.83,288.83,0,0,0,28/11/2001
4778,283.98,283.98,283.98,283.98,0,0,0,27/11/2001
4779,290.07,290.07,290.07,290.07,0,0,0,26/11/2001
4780,296.01,296.01,296.01,296.01,0,0,0,23/11/2001
4781,297.51,297.51,297.51,297.51,0,0,0,22/11/2001
4782,299.38,299.38,299.38,299.38,0,0,0,21/11/2001
4783,300.34,300.34,300.34,300.34,0,0,0,20/11/2001
4784,301.15,301.15,301.15,301.15,0,0,0,19/11/2001
4785,300.15,300.15,300.15,300.15,0,0,0,13/11/2001
4786,298.19,298.19,298.19,298.19,0,0,0,12/11/2001
4787,297.19,297.19,297.19,297.19,0,0,0,09/11/2001
4788,297.52,297.52,297.52,297.52,0,0,0,07/11/2001
4789,296.35,296.35,296.35,296.35,0,0,0,06/11/2001
4790,290.97,290.97,290.97,290.97,0,0,0,05/11/2001
4791,289.98,289.98,289.98,289.98,0,0,0,02/11/2001
4792,287.79,287.79,287.79,287.79,0,0,0,01/11/2001
4793,287.17,287.17,287.17,287.17,0,0,0,31/10/2001
4794,285.25,285.25,285.25,285.25,0,0,0,30/10/2001
4795,283.06,283.06,283.06,283.06,0,0,0,22/10/2001
4796,282.75,282.75,282.75,282.75,0,0,0,19/10/2001
4797,281.8,281.8,281.8,281.8,0,0,0,18/10/2001
4798,281.5,281.5,281.5,281.5,0,0,0,17/10/2001
4799,281.21,281.21,281.21,281.21,0,0,0,16/10/2001
4800,282.79,282.79,282.79,282.79,0,0,0,15/10/2001
4801,282.05,282.05,282.05,282.05,0,0,0,12/10/2001
4802,281.89,281.89,281.89,281.89,0,0,0,11/10/2001
4803,282.83,282.83,282.83,282.83,0,0,0,10/10/2001
4804,282.16,282.16,282.16,282.16,0,0,0,09/10/2001
4805,282.68,282.68,282.68,282.68,0,0,0,08/10/2001
4806,282.34,282.34,282.34,282.34,0,0,0,05/10/2001
4807,282.11,282.11,282.11,282.11,0,0,0,04/10/2001
4808,281.39,281.39,281.39,281.39,0,0,0,03/10/2001
4809,278.01,278.01,278.01,278.01,0,0,0,02/10/2001
4810,276.46,276.46,276.46,276.46,0,0,0,01/10/2001
4811,276.07,276.07,276.07,276.07,0,0,0,28/09/2001
4812,275.09,275.09,275.09,275.09,0,0,0,27/09/2001
4813,275.23,275.23,275.23,275.23,0,0,0,26/09/2001
4814,277.79,277.79,277.79,277.79,0,0,0,25/09/2001
4815,279.65,279.65,279.65,279.65,0,0,0,24/09/2001
4816,283.38,283.38,283.38,283.38,0,0,0,21/09/2001
4817,282.96,282.96,282.96,282.96,0,0,0,20/09/2001
4818,279.92,279.92,279.92,279.92,0,0,0,19/09/2001
4819,275.13,275.13,275.13,275.13,0,0,0,18/09/2001
4820,273.01,273.01,273.01,273.01,0,0,0,17/09/2001
4821,265.22,265.22,265.22,265.22,0,0,0,14/09/2001
4822,261.37,261.37,261.37,261.37,0,0,0,13/09/2001
4823,269.17,269.17,269.17,269.17,0,0,0,12/09/2001
4824,274.34,274.34,274.34,274.34,0,0,0,11/09/2001
4825,276.91,276.91,276.91,276.91,0,0,0,10/09/2001
4826,280.93,280.93,280.93,280.93,0,0,0,07/09/2001
4827,280.93,280.93,280.93,280.93,0,0,0,06/09/2001
4828,282.78,282.78,282.78,282.78,0,0,0,05/09/2001
4829,282.95,282.95,282.95,282.95,0,0,0,04/09/2001
4830,281.83,281.83,281.83,281.83,0,0,0,03/09/2001
4831,281.04,281.04,281.04,281.04,0,0,0,31/08/2001
4832,280.37,280.37,280.37,280.37,0,0,0,30/08/2001
4833,281.13,281.13,281.13,281.13,0,0,0,29/08/2001
4834,292.53,292.53,292.53,292.53,0,0,0,28/08/2001
4835,295.17,295.17,295.17,295.17,0,0,0,27/08/2001
4836,298.85,298.85,298.85,298.85,0,0,0,24/08/2001
4837,299.34,299.34,299.34,299.34,0,0,0,23/08/2001
4838,309.91,309.91,309.91,309.91,0,0,0,22/08/2001
4839,317.34,317.34,317.34,317.34,0,0,0,21/08/2001
4840,312.41,312.41,312.41,312.41,0,0,0,20/08/2001
4841,320.32,320.32,320.32,320.32,0,0,0,17/08/2001
4842,322.13,322.13,322.13,322.13,0,0,0,16/08/2001
4843,314.95,314.95,314.95,314.95,0,0,0,15/08/2001
4844,314.04,314.04,314.04,314.04,0,0,0,14/08/2001
4845,316.39,316.39,316.39,316.39,0,0,0,13/08/2001
4846,319.49,319.49,319.49,319.49,0,0,0,10/08/2001
4847,319.9,319.9,319.9,319.9,0,0,0,09/08/2001
4848,329.09,329.09,329.09,329.09,0,0,0,08/08/2001
4849,329.51,329.51,329.51,329.51,0,0,0,07/08/2001
4850,321.12,321.12,321.12,321.12,0,0,0,06/08/2001
4851,316.92,316.92,316.92,316.92,0,0,0,03/08/2001
4852,325.6,325.6,325.6,325.6,0,0,0,02/08/2001
4853,325.21,325.21,325.21,325.21,0,0,0,01/08/2001
4854,323.64,323.64,323.64,323.64,0,0,0,31/07/2001
4855,322.45,322.45,322.45,322.45,0,0,0,30/07/2001
4856,321.96,321.96,321.96,321.96,0,0,0,27/07/2001
4857,321.16,321.16,321.16,321.16,0,0,0,26/07/2001
4858,321.16,321.16,321.16,321.16,0,0,0,25/07/2001
4859,329.89,329.89,329.89,329.89,0,0,0,24/07/2001
4860,329.77,329.77,329.77,329.77,0,0,0,23/07/2001
4861,334.64,334.64,334.64,334.64,0,0,0,20/07/2001
4862,337.88,337.88,337.88,337.88,0,0,0,19/07/2001
4863,343.13,343.13,343.13,343.13,0,0,0,18/07/2001
4864,346.8,346.8,346.8,346.8,0,0,0,17/07/2001
4865,352.25,352.25,352.25,352.25,0,0,0,16/07/2001
4866,348.43,348.43,348.43,348.43,0,0,0,13/07/2001
4867,334.75,334.75,334.75,334.75,0,0,0,12/07/2001
4868,326.14,326.14,326.14,326.14,0,0,0,11/07/2001
4869,322.74,322.74,322.74,322.74,0,0,0,10/07/2001
4870,322.94,322.94,322.94,322.94,0,0,0,09/07/2001
4871,327.28,327.28,327.28,327.28,0,0,0,06/07/2001
4872,324.75,324.75,324.75,324.75,0,0,0,05/07/2001
4873,325.94,325.94,325.94,325.94,0,0,0,04/07/2001
4874,327.94,327.94,327.94,327.94,0,0,0,03/07/2001
4875,331.05,331.05,331.05,331.05,0,0,0,02/07/2001
